,Identificador,Nombre,Latitud,Longitud
273,Restaurante Italiano,La Pizza Italia,40.40829580884911,-3.627882967816343
274,Restaurante Italiano,Trattoria Di Aluche,40.388884053483906,-3.7660243209577686
275,Palacio,Palacio Real de Madrid,40.417939720108535,-3.7142586708068848
276,Palacio,Plaza de las Cortes,40.41577337519694,-3.696093259487371
277,Palacio,Jardines de Sabatini,40.4199537391734,-3.7131262383435018
278,Palacio,Palacio de Santoña,40.41397499632844,-3.7003796061480405
279,Palacio,Hotel Único Madrid,40.42856013113933,-3.6864940765405785
280,Palacio,Hotel Orfila,40.427027125141336,-3.6932027037384416
281,Palacio,Museo Nacional Centro de Arte Reina Sofía (MNCARS),40.40873653580899,-3.693821769507456
282,Palacio,Hotel Emperador Madrid,40.42142729711572,-3.707880298423348
283,Palacio,CaixaForum Madrid,40.41101269430034,-3.6931765079498287
284,Palacio,Hostal Luz,40.417397071266855,-3.7085456088998354
285,Palacio,Republican Lamp Post,40.419664000000004,-3.713867
286,Palacio,Paseo de las Estatuas,40.41666546228339,-3.687458038330078
287,Metro Station,Andén Cero,40.43233402736354,-3.6976789573074513
288,Metro Station,Metro Sol,40.416881555677016,-3.7030384601878987
289,Metro Station,Metro Sevilla,40.41789417619993,-3.699404765231346
290,Metro Station,Metro Embajadores,40.40475523832721,-3.702468924144448
291,Metro Station,Metro Tirso de Molina,40.41238561913413,-3.7049683207761896
292,Metro Station,Metro Madrid Línea 3,40.40992829279583,-3.702403395324045
293,Metro Station,Metro Gran Vía,40.420020065824396,-3.7017938283759775
294,Metro Station,Metro Antón Martín,40.411927625373714,-3.6980581283569336
295,Metro Station,Metro Lavapiés,40.408399706379655,-3.70074232198958
296,Metro Station,Metro Banco de España,40.41906508541828,-3.694330973950071
297,Metro Station,Metro Callao,40.42016543090694,-3.7057899845796194
298,Metro Station,Metro La Latina,40.41126847727361,-3.708396444709636
299,Metro Station,Metro Ópera,40.41812353769271,-3.7094376293552016
300,Metro Station,Metro Estación del Arte,40.409006950130696,-3.692424891585775
301,Metro Station,Metro Chueca,40.422663535981506,-3.6976138174242887
302,Metro Station,Metro Santo Domingo,40.42084177364492,-3.708150421015637
303,Metro Station,Metro Puerta de Toledo,40.406850900175975,-3.7108560148593313
